      2007,01-SEP-07,36.7217083,-86.5185972
      2007,10-SEP-07,38.4211306,-83.7635806
      2007,18-MAY-07,36.9979194,-86.4383694
      2007,17-MAR-07,44.0990889,-84.0073361
      2007,14-MAY-07,43.2293111,-82.5288556
      2007,08-SEP-07,33.8894167,-118.038597
      2007,25-SEP-07,30.4812083,  -90.4142
      2007,20-NOV-07,32.7476083,  -93.0966
      2007,31-JAN-07,27.9278194,-82.0553444
      2007,13-JUL-07,34.0274639,-84.0663639
      2007,03-NOV-07,30.7459611,-85.4450694
      2007,11-DEC-07,26.5533194,-81.7947944
      2007,30-OCT-07,25.3646889,-80.4611639
      2007,26-AUG-07,41.9712472,-88.0133056
      2007,06-OCT-07,38.3712944,  -88.5008
      2007,04-OCT-07,33.9240583,-118.281483
      2007,20-FEB-07,39.7413722,-75.5168444
      2007,19-JUL-07, 38.898675,-95.7338528
      2007,16-JUL-07,38.9554556,-96.8579333
      2007,07-JUN-07,30.6139083,-81.6831667
      2007,10-JUL-07,30.2633556,-84.3621889
      2007,05-NOV-07,36.7075222,-119.695664
      2007,26-JAN-07,25.8108222,-80.2644111
      2007,02-FEB-07,28.1152139,-81.4748389
      2007,17-FEB-07,34.6417528, -92.44165
      2007,14-MAR-07,  36.22585,-94.1791722
      2007,16-MAR-07,35.2227167,-91.7166528
      2007,06-APR-07,36.1376083,-93.8609222
      2007,06-MAR-07,38.1834139,-121.741608
      2007,30-AUG-07,34.6333056,-85.6400167
      2007,10-MAR-07,27.9200889,-82.0263944
      2007,24-SEP-07,          ,
      2007,30-SEP-07, 28.442025,-81.4273778
      2007,30-OCT-07,33.9747028,-118.382969
      2007,22-FEB-07,37.3339667,-108.603719
      2007,01-MAR-07,40.6049583,-103.954464
      2007,14-MAR-07,   30.8318,-82.0052306
      2007,28-AUG-07,38.6992944,-121.778492
      2007,26-MAR-07,38.8041778,-104.757489
      2007,06-SEP-07,   39.7039,-104.817344
      2007,25-MAY-07,29.9749083,-81.6758917
      2007,26-DEC-07,28.0765528,-82.1378083
      2007,26-DEC-07,28.0765528,-82.1378083
      2007,04-OCT-07,36.7201083,-120.387178
      2007,08-OCT-07,33.9123639,-118.273947
      2007,09-JUN-07,26.3023444,-80.1307556
      2007,31-DEC-07,34.8021389,-111.598178
      2008,13-MAR-08,    47.158, -122.3361
      2008,18-APR-08,   47.9194, -122.2083
      2008,15-MAY-08,   48.4156, -122.3276
      2007,15-MAR-07,28.7058889,-81.5073306
      2007,24-JUL-07,37.7490139,-122.387372
      2008,12-NOV-08,    37.597,  -76.6035
      2008,24-NOV-08,   38.8329,  -77.4328
      2007,25-JUL-07,36.5208194,-120.475061
      2008,21-NOV-08,     38.76,   -78.638
      2007,01-JUL-07,33.6343833,-94.0920222
      2007,28-DEC-07,41.7039667,-122.643042
      2007,23-MAR-07,37.8229056,-121.291594
      2007,24-FEB-07,          ,
      2007,05-JUL-07,26.2502806, -80.16655
      2007,20-AUG-07,34.6266639,-87.0884722
      2007,24-JUL-07,34.0279778,-93.1514667
      2007,24-SEP-07,          ,
      2007,22-AUG-07,29.0710667,-80.9501611
      2007,13-AUG-07,35.5395472,-92.9281333
      2007,08-NOV-07,44.0296444,-91.6220917
      2007,07-NOV-07,37.6825278,-90.9456083
      2007,14-NOV-07,39.9686389,-95.1001944
      2007,18-NOV-07,40.3343056,-94.6761361
      2007,25-NOV-07,39.0530306,-94.4776694
      2007,31-MAY-07, 35.715075,-81.3126306
      2007,23-SEP-07, 40.344575,-76.7429278
      2007,06-FEB-07,36.3436472,-83.2841083
      2007,22-MAR-07,36.3135917,-86.8834556
      2007,30-MAR-07,36.0344556,-86.7435611
      2007,25-JUL-07,36.0799861,-86.6961722
      2007,11-MAY-07,35.0275889,-85.7217056
      2007,09-NOV-07,35.3067917,-77.1568972
      2007,08-SEP-07,35.2685722,  -77.6445
      2007,01-DEC-07,47.9779083, -102.3965
      2007,04-NOV-07,41.4136667,-77.0433306
      2007,06-MAR-07,29.6082861,-98.5079611
      2007,06-MAR-07,30.0375972,-95.6045861
      2007,07-MAR-07,31.7028889,-106.286208
      2007,09-OCT-07,   45.0652,-93.9784667
      2007,17-OCT-07,40.9137222,-73.8542889
      2007,21-JUL-07,40.8452278,-73.8661028
      2007,16-AUG-07,40.4696389,-93.0931917
      2007,19-AUG-07,38.9940556,-93.5956944
      2007,24-AUG-07,  39.71655,-94.8755278
      2007,20-SEP-07,36.9948056,-91.6447194
      2007,21-MAR-07, 36.188725,-116.010933
      2007,12-FEB-07,41.1294861,-100.920039
      2007,16-FEB-07,40.9445528,-99.4624611
      2007,24-MAY-07,42.2218694,-76.9721028
      2007,05-JUL-07,35.0284361,-79.1397944
      2007,22-MAY-07,36.4427222,-76.5462333
      2007,01-AUG-07,  44.97895,  -93.2451
      2007,21-SEP-07,   42.4911,-77.4928528
      2007,26-NOV-07,          ,
      2007,14-SEP-07,34.3607139,-89.5719194
      2007,13-JUN-07,47.6294583,-95.9829361
      2007,08-DEC-07,35.6572556,-106.900867
      2007,16-NOV-07,33.3309028,-105.621839
      2007,27-FEB-07,35.3367833,-77.4825194
      2007,09-OCT-07,31.6271889,-89.0901222
      2007,10-MAR-07,36.1588611,-115.139506
      2007,02-NOV-07,37.2804444,-93.2041111
      2007,01-AUG-07,36.0286389,-81.8918917
      2007,05-DEC-07,39.6556306,-75.5203639
      2007,23-JAN-07,36.4001889,-103.301431
      2007,07-FEB-07,32.6763361,-89.1468361
      2007,27-FEB-07,31.2622389,-89.3386306
      2007,08-OCT-07,38.2393917, -86.36625
      2007,24-JAN-07,30.1168167,  -91.9436
      2007,24-SEP-07,41.8318694,-86.1881611
      2007,06-OCT-07,43.5838806,  -85.4988
      2007,21-DEC-07,33.1205389,-90.5142917
      2007,24-AUG-07,42.0106167,-86.5325639
      2007,19-OCT-07,42.9129972,-78.6969389
      2007,14-APR-07,36.9985278,-91.408275
      2007,26-DEC-07,46.4093361,-87.9964194
      2007,20-DEC-07,43.9886306,-84.6896417
      2007,28-NOV-07,42.0851972,  -78.4314
      2007,05-JAN-07,    43.006,-83.7489694
      2007,16-AUG-07,41.5887722,-87.7138667
      2007,11-MAR-07,30.3541889,  -91.1884
      2007,17-MAR-07,43.4131167,-82.8296639
      2007,24-MAR-07, 42.245125,-85.5602083
      2007,06-MAR-07,37.1091639,-95.5858944
      2007,30-JUN-07,42.2042083,-88.5513028
      2007,23-MAY-07,37.6794139,-96.8106667
      2007,03-JUL-07,41.2616889,-116.094133
      2007,23-DEC-07,39.8244639,-85.7185139
      2007,27-OCT-07,  42.59825,-114.190619
      2007,07-FEB-07,41.8895111,-87.9206306
      2007,10-AUG-07,38.7072944,-87.5188722
      2006,21-JUN-06,32.3152083,-109.433008
      2006,22-MAR-06, 33.198075,-111.564531
